$Version=1
$FileExt=.rx2
$RootPath=Data\Patches\Packs\Loops\
$FilePath=Data\Patches\Packs\Loops\
$Alternative=SliceX|Fruity Slicer
$Caption=Loops
$Format=112


;CDName|SubDirName|ItemName|Count|FileSize|ProductCode|Flags|WebLink|MainItemName
LoopMaster Session Drums|110-115 BPM|SD_115_Lp10|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp11|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp12|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp13|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp14|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp15|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp16|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp17|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp18|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp19|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp20|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp21|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp22|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp23|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp24|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp25|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp26|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp27|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|110-115 BPM|SD_115_Lp28|48|38611|82226|0||Session Drums 110-115 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp01|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp02|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp03|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp04|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp05|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp06|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp07|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp08|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp09|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp10|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp11|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp12|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp13|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp14|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp15|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp16|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp17|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp18|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp19|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_120_Lp20|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp01|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp02|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp03|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp04|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp05|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp06|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp07|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp08|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|Free|SD_130_Lp09_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|120-130 BPM|SD_130_Lp09|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp10|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp11|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp12|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp13|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp14|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp15|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp16|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp17|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp18|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp19|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Lp20|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp01|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|Free|SD_130_Pc_Lp01_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp02|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp03|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp04|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp05|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp06|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp07|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp08|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp09|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp10|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp11|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp12|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp13|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp14|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp15|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|120-130 BPM|SD_130_Pc_Lp16|56|38346|82226|0||Session Drums 120-130 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp01|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp02|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp03|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp04|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp05|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp06|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp07|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp08|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp09|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp10|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp11|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp12|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp13|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp14|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp15|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp16|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp17|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp18|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp19|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_140_Lp20|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp01|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp02|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp03|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp04|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp05|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp06|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|Free|SD_150_Lp06_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|140-160 BPM|SD_150_Lp07|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp08|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp09|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp10|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp11|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp12|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp13|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp14|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp15|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp16|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp17|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp18|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp19|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_150_Lp20|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp01|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp02|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp03|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp04|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp05|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp06|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp07|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp08|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp09|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp10|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp11|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp12|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp13|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp14|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp15|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp16|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp17|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp18|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp19|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|140-160 BPM|SD_160_Lp20|60|38238|82226|0||Session Drums 140-160 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp01|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp02|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp03|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp04|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp05|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp06|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp07|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp08|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp09|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp10|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp11|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|Free|SD_65_Lp12_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|60-75 BPM|SD_65_Lp12|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp13|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp14|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp15|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp16|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp17|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp18|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_65_Lp19|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill01|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill02|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill03|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill04|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill05|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill06|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill07|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|Free|SD_75_fill08_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|60-75 BPM|SD_75_fill08|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill09|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_fill10|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp01|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp02|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp03|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp04|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp05|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp06|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp07|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp08|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp09|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp10|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp11|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp12|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp13|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp14|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp15|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp16|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp17|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp18|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp19|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp20|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|60-75 BPM|SD_75_Lp21|50|29007|82226|0||Session Drums 60-75 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp01|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp02|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp03|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp04|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp05|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp06|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp07|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp08|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp09|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp10|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp11|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp12|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp13|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp14|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_80_Lp15|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp01|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp02|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp03|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp04|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp05|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp06|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp07|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp08|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp09|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp10|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp11|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp12|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp13|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp14|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp15|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp16|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp17|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp18|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp19|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|80-90 BPM|SD_90_Lp20|35|33792|82226|0||Session Drums 80-90 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill01|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill02|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Free|SD_95_fill03_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill03|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill04|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill05|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill06|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill07|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill08|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill09|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|Fills 95 BPM|SD_95_fill10|10|2593|82226|0||Session Drums Fills 95 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp01|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp02|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp03|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp04|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp05|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|Free|SD_95_Lp06_free|10|6336|0|0||Session Drums Free
LoopMaster Session Drums|95-100 BPM|SD_95_Lp06|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp07|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp08|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp09|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp10|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp11|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp12|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp13|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp14|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp15|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp16|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp17|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp18|50|40159|82226|0||Session Drums 95-100 BPM
LoopMaster Session Drums|95-100 BPM|SD_95_Lp19|50|40159|82226|0||Session Drums 95-100 BPM
